"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","1.15867889277515","1.29597531557886","1.17224849682195","1.04579714018536","0.957042878606285","0.833746032345883","0.472845831453038","0.103659871180511","-0.0601765196014374","-0.200850333647199","-0.31884036341115","-1.28562566465206","0.400992823309479","0.0576378662823076","-0.1220959961751","0.0949764326338618","0.331708942115102","0.303664448205213","0.6748728755313","1.17431199272958","1.05601770896721","1.13885329408148","1.51238292942866","1.04616728942429","-1.91355314271703","-2.98549113983517","-1.32695152354029","0.261446820508077","1.82767082219355","3.71972368556136","4.85533755052239","4.00059261376928","5.73918741821349","4.33814574793597","1.97209224710019","3.10402457717499","3.02265295928167","1.60149184213826","0.49347668351089","0.156076367200097","0.12279791842057","-0.103896113241903","0.339622967953983","1.32848805721585","1.78234851597787","0.981157087448718","-0.0746108401199707","-0.0656130887708667","-0.151753689896969","-0.607047688172475","0.461873567178305","1.50944561855444","1.56847690957925","1.18380831276056","1.17855765318792","0.952113058122467","0.242460453119476","0.430299647547312","0.582083641152141","-0.221045741194619","-0.432978826866365","0.0592492293772616","0.50431091343252",
"","AFE","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","4.41238217614814","4.51545036226841","4.65342906008152","4.76489140844775","4.82408139934537","4.8707865759168","4.90470611285487","4.95549927932903","4.98033557162105","4.83602382938098","4.83007323231487","4.87371638078136","4.89603480060075","4.76635252275273","4.71035870643956","4.67900216519715","4.63128758772775","4.86329251528727","4.90600917480816","4.72052933216555","4.7164210219627","4.78473372392148","4.96558220057399","5.1036380929352","5.21281533362188","5.30720886470802","5.25915517488207","5.11556924451928","4.95616345619636","5.01637818310292","4.55092023872726","4.38659056845006","4.5409033765176","4.35573046902104","4.0371443677449","3.72003417333924","3.60614874097749","3.68123853440972","3.70057209293996","3.63817080161486","3.67899707711999","3.74884067844563","3.73860898947326","3.75796235605945","3.83206360539981","3.7977353079073","3.57856535233418","4.1038706223715","4.12336934607049","4.13511885293141","4.10080150670093","4.06720907636129","4.16651697734763","4.16135267874324","4.20873837120928","4.08358078103628","4.07909896019967","4.21532510719319","4.16437856368108","4.14743489189905","4.10356549905143","4.04111557190483","3.94845245021705",
"Afganistán","AFG","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","5.27538876806322","5.35167131219685","5.39284841822284","5.44859829078835","5.49713607712057","5.53756334730543","5.5468998953626","5.59999354281487","5.6102176678933","5.656950622237","5.62346605794484","5.62737196030848","5.69927581222324","5.67757027155569","5.55771805734748","5.338342444643","5.22727155035373","5.10149182027524","3.40792719208523","-0.107327813707882","-6.33629099636522","-4.78677238567514","2.76929069000576","5.88594038010959","5.47601529572906","3.30503042854634","3.05569741563241","4.49437065681378","3.42647871285019","1.85571181170975","2.01072857979813","8.57405843722735","12.2231597933636","8.80754359106608","5.31074209896015","4.42076627196332","4.22269487510631","4.17659457207189","4.14286831157573","1.62976951027536","1.17332326843007","5.66617306171591","6.55760458969898","4.23131763874936","4.41739908283101","4.98724222320779","2.78786854958775","3.0781536063166","4.53436841346916","3.81906849382784","4.5764846463086","4.92921725096443","4.29599309060584","4.50670741506421","3.9946261512183","3.40681271655218","3.72340281512711","3.87643265737667","3.995142834675","4.20421701305538","3.45660638746524","2.57685430442875","3.31956817544451",
"","AFW","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","4.79512681041099","4.81738712470442","4.91716869952043","4.97704383130116","5.04867613326417","4.88889246843999","4.93037162556573","4.98338511546091","5.02881231158787","5.00858593189359","5.34564553477759","5.38438181185217","5.43039712947622","5.49267359211481","5.54185370931597","5.54665826832255","5.33219429750653","5.35431881042597","4.9600342334351","4.9425312773629","5.43273854686343","5.42182539285034","5.20650711179429","5.16459440332098","5.36494798506378","5.27930877494325","5.18821226212485","5.10459435430222","5.02591685225737","4.74918588809739","4.14106410344341","4.1964639547551","4.10311506810046","3.99290212343332","4.02953341812362","4.02940914626981","4.15505707210613","4.21593803404328","4.17660830760094","4.18546453375892","4.61426670449944","4.60073348118581","4.59922543219675","4.60588970697793","4.61467575610581","4.59535724913169","4.55654028240589","4.52545222869915","4.47145790011338","4.45300215739999","4.45271940447685","4.37636988035747","4.27866384628149","4.25405800793284","4.20176157040777","4.13969815509505","4.06143634731609","3.93582227615185","3.81453960956424","3.73468315574893","3.67576050453444","3.62058823806284","3.62682536302485",
"Angola","AGO","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","4.7473658029544","4.68063756246983","4.68373682455845","4.6933939890641","4.6841794888619","4.69049894199317","4.68228003426783","4.66141193762453","4.61747417776257","5.0795481669654","6.74972783447667","8.14235337676577","8.47691445988107","8.48362579586015","8.37474606042368","8.24695400795683","8.21766686937229","8.26367671283912","8.2310160357377","8.24660748288929","8.22353153505597","8.19381356794454","8.15894588290697","8.08038932774259","7.96526032344223","7.83002510306502","7.60613609318176","7.45913311834442","7.37663099019844","7.270748570535","7.15222343426205","6.9861491903721","6.80604252797811","6.76586414530672","6.02228820982875","6.01147995245618","5.96230262329532","5.86191343605398","5.75278640946365","5.71683054079135","5.69593562159316","5.69610279835215","5.72516470157241","5.77391199334898","5.7631583893258","5.03995687120039","5.07256937058703","5.0874002703176","5.08358397289154","5.11187634998026","5.12641980313314","5.09874740110286","5.04087675889138","4.90163635849265","4.73841503151621","4.67837622857163","4.61048578809888","4.48889232229204","4.39479592182437","4.24238792701063","4.12708087985754","4.05935834515923","3.96828784846535",
"Albania","ALB","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","3.89300966533454","3.28920702183149","3.18226453059251","3.11206814397195","2.98482801343999","2.86494544353281","2.85992943694977","3.07174575108209","3.2198483846198","3.157619134267","3.02918729883486","3.10065873703123","2.96457346625943","2.89871134975155","2.90212612132669","2.80568876125005","2.81002499777185","2.66911436179038","2.58227599369944","2.82702034974263","2.77592616479635","2.88327330682815","2.89083719272096","2.86797195840095","2.81704649291852","2.69139105856439","2.75514115529854","2.63915255793554","3.43737787908247","2.54304254474964","0.141060581773093","0.878430429802018","0.855534960140529","0.843725669639771","0.824171260000091","0.812476342196282","0.788237294994372","0.774515178812666","0.755983737416337","0.742478629285177","0.710442617598151","2.18120890441126","2.06027418181457","1.97179893742068","1.82642935665107","1.66222789724062","1.49221506952818","1.43512421072918","1.47328791317413","1.60937326447224","1.78778378467889","1.84837893643447","1.74363937043308","1.64611599636276","1.48476433256912","1.54401448032371","1.54128496391169","1.31716210445698","1.07141354924368","0.85761092300088","0.443404480033808","0.0937160630163749","0.103888261229259",
"Andorra","AND","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","12.0517595589551","11.4961859005469","10.9488444578324","10.3626307985429","9.8167235228901","10.0276811672429","10.7421120736804","10.6924303724016","10.0926526723565","9.56724511245184","9.07979912518019","8.66929154886959","8.28585416606747","7.88756842839784","7.50480486994459","7.10376596404639","6.65760541964053","6.19796885668521","5.65742385857915","5.09067246460354","4.60079655394098","4.92414996539254","5.19733633586817","4.71831483958663","4.14186523546982","4.4392334364","3.95550210398422","3.47544565072881","2.24260053753465","3.66353316206088","7.25969892612028","5.8303778323185","4.75121379457308","1.86013182983649","-1.33252334671107","-0.140423634302074","0.849552017899605","0.778226902595331","0.218661975014684","-0.330644069583543","-0.113757214829492","0.536326634375216","3.90806068363399","6.23161674611896","3.56642408990142","2.22541067652905","2.28231987455854","1.61564045260818","0.365346276091121","-3.97131519744917","-3.79302874962848","-1.33468538070176","-2.26333970598435","-2.06549618908911","-2.25167681904918","-0.100423670765137","2.05725092579513","1.77886118254311","1.64230431991604","1.09967556581028","1.19816158893275","1.64366739605133","1.39189681969317",
"El mundo árabe","ARB","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","4.98302956437328","5.00174871653132","5.05770221853045","5.07434323267444","5.1348119141546","5.01798809017848","4.7466021553733","4.79390372933273","4.81384000499128","4.77529672334727","4.64854017061759","4.66384686728058","4.66679865813529","4.51217337256418","4.59038769565558","4.66532585089772","4.53894483770134","4.60368870489862","4.70636474712742","4.69760687634586","4.51180420679449","4.33117147828523","4.38644504649088","4.55669462573564","4.44972232520897","4.40841693979597","4.25001922092785","3.87621797874391","3.71205739537824","4.35226289278134","3.1327918611814","3.70479387510703","3.68344992555922","3.35476839108337","2.9741721318703","2.89051709078605","2.91938808869277","2.95168371015416","2.92473239249136","2.9728453264438","3.02172733368198","2.98478460424774","2.94949509756736","2.93368536439903","3.06535866223416","3.16276256939724","3.04891129024925","3.34788781056506","3.23663038931123","2.51230148257164","2.89972640891637","2.9496595704434","3.30573695637186","3.01600797713664","3.24538698590156","2.93032589803515","2.39753056340133","2.0534787413832","2.24071614074211","2.63778518018354","1.81444499370163","3.00661129805127","2.86263394244703",
"Emiratos Árabes Unidos","ARE","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","6.13738794468572","6.07529891672923","6.0073820348631","5.87711794300887","5.57621394699501","5.03592827205737","4.20579694154804","11.0741513727476","18.3829629347933","17.8642446804634","15.6347451457692","13.9066313712586","12.5276670682797","11.3983488142945","10.4304591986126","12.7474580562252","14.506803941819","13.3109451689993","12.2012549017104","11.0163205553841","7.9266298421539","5.60245555296722","5.46962822301843","5.28901303272853","5.08249203002681","6.06539361133083","6.85099819111473","6.42814432899761","6.04703998169562","5.69520026836375","5.37018878886302","5.06204111254095","4.76670461931266","4.47690489078389","4.28299189440403","6.69853718358692","8.68971343656806","8.17363765681806","7.7000556963661","7.26802739482404","6.89712999372419","6.58489031226815","6.28283675504708","5.97648417555433","5.66408804900629","7.58946813280741","12.042690422783","11.8190945574539","6.64363943731961","2.80914221822691","3.75810339576241","4.34439687871355","4.37247573987369","5.01550896018618","5.73341141444288","5.26954415492494","3.50246510916911","1.64705938819708","1.36262455754539","-0.176860052114908","2.12305709400165","5.36744888416396","4.24639364448934",
"Argentina","ARG","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","2.47503880036518","2.39517715809548","2.36570647146703","2.31820306330774","2.25394173783839","2.20880405777698","2.18664117318293","2.1778550752372","2.16596602238659","2.17804873293301","2.13178034489199","2.11389885719524","2.13583244105223","2.1536772064372","2.10583104423807","2.05434205309662","2.06056115824385","2.06744380514618","2.05477519448657","2.04164790802051","2.11464631680151","2.138111915751","2.11990558862775","2.09823776087833","2.06420545232535","2.03285673926369","2.00984473477246","2.00319252429655","1.97104654269675","1.91900296581223","1.83257439525112","1.62913368750272","1.59323841381344","1.57689051205178","1.54196414274921","1.48630893669086","1.43846759862136","1.3954627555021","1.37025067665949","1.34649834969086","1.3075037312868","1.27182887426113","1.22957514056398","1.20789714726708","1.21757237892238","1.21578638362705","1.1749673731084","1.19420812925512","1.23745944754417","1.23043013340485","1.21982256470313","1.17152900249421","1.13333150331615","1.17192081869787","1.18505436466263","1.10433531557669","1.01430816498057","0.9547647881172","0.842521815308169","0.615028911928924","0.393904283014769","0.338668250794531","0.412511398836538",
"Armenia","ARM","Crecimiento de la población urbana (% anual)","SP.URB.GROW","","5.05120785955263","4.93516518826654","4.80659483774198","4.67039551253905","4.51656940772885","4.3592016397428","4.201576611551","4.03801897562095","3.81233247329166","3.48908404142421","3.30415629011567","3.31858841164576","3.32689283801423","3.3285417684019","3.07261796319543","3.63054128128173","4.23690592409139","4.29309017429198","2.79701919730866","1.25483898174278","1.21084343622549","1.19602430332281","1.20613999148707","1.34039157715423","1.4157375640905","1.35656436878712","1.32096209348752","1.09938131520349","2.56466600048688","2.71927916548857","1.32346229320912","-1.57812051858879","-3.78226389263943","-3.01496443960843","-2.12492333053915","-1.29463393779194","-1.41652346107128","-1.59926198861813","-1.7184511922443","1.25121982182757","-0.724669831861283","-0.605966774424536","-0.696387900019598","-0.709017623723783","-0.742559281980708","-0.770252911599331","-0.788701917268463","-0.810902392798367","-0.843091444762195","-0.851347120418493","-0.714330872349926","-0.283580148127346","-0.189728201343325","-0.354091348835113","-0.348490854782715","-0.414956233127516","-0.398759026287479","-0.276805543475718","-0.108384839189024","0.114784996208381","0.213264169485576","0.456271083261192","0.988943162330427",
