"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9366391184572","66.1970217640321","68.9606741573034","64.9156626506024","71.3805697589481","71.1531069827033","76.2529137529138","71.3769984528108","68.4618834080718","131.539763113367","185.603238866396","175.685630926331","119.909426366991","94.8988326848249","118.963882295407","128.63151457378","93.6591964006035","114.195017163347","84.203573358453","85.5700773131286","83.5875223572321","84.2774575639613","84.3110276371807","87.3538979150305","91.2717594666048","95.6950870944951","98.9057774004784","101.861950923233","105.923041606213","101.123445071785","98.3041929043414","99.7689950414873","104.30383072236","102.085175720162","86.1406342248035","101.195726912403","113.001286830785","",
"","AFE","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","7.19251713440878","7.91526076207939","7.82191737470814","7.82548983934957","7.9720248549142","7.52725437166051","6.62854344245644","6.7691930549142","7.61482740370914","7.26079641439307","7.17847323770108","7.41528998155165","7.63281575608933","7.6638340897986","6.96063052063616","8.57808198638711","9.16698664671843","9.52962498689758","9.7649445430296","10.2192129136327","10.2929348451003","11.3091886879968","11.4167697936728","10.5002882129908","11.2430973694168","11.3425510014155","10.634087262682","10.5938724073161","10.8320690674683","11.1316755036411","11.8882980520569","13.1348481241576","11.964707216256","11.6722113767257","12.1900115516905","12.1808776297267","12.2013520677227","12.4148426905587","11.9601640359347","11.8937007406107","10.8819707849536","11.0670859473151","10.6003193945593","8.29836671036798","8.40153034013552","10.1120107441862","10.4441941989972",
"Afganistán","AFG","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.211725717135","20.56213709976","20.265307705621","23.3342231741652","18.2504471777066","11.9424039644066","13.866416240527","10.7426793181858","9.05292065533949","8.58068228236206","11.638304710115","9.91813397763459","9.0438454994653","","","",
"","AFW","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","11.848326103953","12.6076432975003","11.4877236708268","12.1133728580463","5.98359386047854","5.45955786635757","6.45388982800565","6.92471463625494","7.1952533364086","7.83700145927868","7.74144034179165","8.24066803348162","9.89126757289011","10.071564855834","9.81055584905646","9.96604911118694","10.0966972635719","8.44117060669233","4.53217385647586","4.03346456284175","3.48880718771223","3.36252549885551","10.7111409203743","10.8134778790369","11.7198516178256","10.7229262315617","10.8085359178142","9.98974869799613","8.72338582368823","9.63872060994559","9.98060984416057","10.2889291134918","10.0151389566621","9.18042954623906","9.33671477749181","8.62839695006976","7.78365071269486","7.6200829478452","8.49973864944546","8.11745772930829","9.78739768445907","11.0087988467214","12.1061405099348","9.18728825636761","8.73184176047744","8.42649109001042","",
"Angola","AGO","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.1931868231952","9.93985734672348","6.38265310524575","14.3902336299433","12.9879283139889","17.0603975127708","18.9592686666667","26.3034511370943","28.9093573290816","38.5979291107506","39.0784615518171","35.7532463995354","35.8763676514716","42.374926284634","44.6542214387048","32.4959651517846","41.6360458650972","23.0857194043024","19.7736276005013","21.7624118938933","18.8467369371756","17.1730469970924","19.8478150977352","25.3773816140935","28.151622720271","23.4025831727667","21.8286067342715","17.9022522329642","18.420699208507","19.5922780446833","20.4785902749879","25.259709388085","20.0540687036671","13.4934422983595","12.1679825611697","11.6894282774902","10.741839537244","10.8995340229547","10.2314902501777",
"Albania","ALB","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","1.79963006863007","1.73655550800043","1.89666336438977","1.86561949435404","1.85749713227192","1.73427152572175","1.70216722362579","2.03287563594946","2.72031073943823","3.02251574504347","2.9873499777859","3.87428040912866","16.7746389446098","20.2055913697448","11.2496293233062","10.6696652466699","9.95736766655003","5.47672059675725","6.508731655095","14.3487716245035","25.5318763205832","25.3129649710976","26.9593284811972","27.598162857426","30.0027766489941","32.9051093730619","36.1879257555604","37.7341052229967","39.6561732009093","40.6013990467602","38.4822006190999","39.269443892675","34.9265806164893","33.3607403729134","34.480288657765","34.3873305784545","37.2773563494623","40.3937845954971","38.560044493145","39.790397473678","25.5561107545365","33.9021744296444","39.6075648183932","44.9814385777704",
"Andorra","AND","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5795786692594","75.315532602875","86.5395268201732","94.4348906803412","",
"El mundo árabe","ARB","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","13.8532258229976","15.7535938097765","18.9349962887451","16.1941871718811","19.1090701635565","18.735007733115","20.139396273864","19.1688697502618","17.4954446657116","15.6965742107028","14.9084963939067","14.8553039829466","15.4330703411853","","19.4199722209873","21.4751148244578","19.3606084124935","17.2724190601159","16.7839256166216","16.8800992640955","17.1037770914991","15.7712683256122","15.4385973055012","","","16.4959411321477","17.5510101094315","18.4228658275711","16.4636295512677","17.213429625586","17.9632814813743","16.9115271030178","18.5780320454541","16.8102915798239","14.5325550527072","13.9735328212271","14.0738353828395","15.7598949418424","16.9654190585251","16.3603864170119","17.5431938333186","17.2367549063037","17.2423003137864","13.6275028189589","13.8677806572736","14.970357863475","17.7879062216393",
"Emiratos Árabes Unidos","ARE","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argentina","ARG","Comercio de servicios (% del PIB)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","2.84544504649875","3.37789048552415","2.95453807828591","6.0402300735919","7.35948339734322","6.54576346112915","4.26059432533735","3.53821081369546","3.25022307351945","4.35389809990575","3.86975364663148","4.00695205073367","3.71738613154514","6.50661313914848","3.93766992112013","3.38129903643769","3.7125361462215","3.9564045565041","4.05546923555003","4.28063600700301","4.52661033446145","4.62371249650554","4.72118070582919","4.76483230820728","4.95398955911897","4.84780538283328","8.47726212553586","7.81891734473324","7.09409499310412","7.02181442228367","7.13157161999355","7.32894576338543","6.934055005559","6.93180305694933","6.47688840245541","6.06355901253366","5.96931835780134","5.92159618620857","5.97242272666435","5.42111948411949","6.33166323200961","6.32474311903039","7.54917919813125","7.693501885565","5.57881723836852","4.7018601528908","5.63382122630386","5.98026711969411",
