"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Congo, República del","COG","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.436","","","","30.245","","","","","","","","","","","","","","",
"Colombia","COL","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.699","19.361","18.043","15.672","","13.905","13.88","14.722","14.348","13.328","12.345","11.532","10.519","10.1","10.232","10.895","11.041","12.032","","16.385","12.716","11.581",
"Comoras","COM","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.564","","","","","","","","","","9.066","","","","","","","7.011","","",
"Cabo Verde","CPV","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.534","","","","","","38.182","","15.82","16.53","13.63","","","","",
"Costa Rica","CRI","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.14","5.66","2.98","4.94","4.72","5.87","6.72","5.63","8.37","7.66","6.82","5.25","4.82","","6.25","10.108","10.112","9.1","9.975","10.672","8.912","9.566","12.346","13.813","21.104","21.012","16.066","11.998",
"Estados pequeos del Caribe","CSS","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86","1.87","1.52","1.61","2.55","","","","","","","","","","","","","",
"Curacao","CUW","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.34","","22.53","","","",
"Islas Caimán","CYM","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.52","7.48","8.61","5.88","4.82","","","","","","","","",
"Chipre","CYP","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.543","5.235","4.057","3.404","3.948","4.438","5.598","4.564","3.915","3.729","5.84","6.449","8.878","13.06","17.434","18.396","16.676","14.321","11.467","8.997","8.057","8.692","8.81","7.784","6.371",
"República Checa","CZE","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13","4","5.724","7.926","7.855","7.243","6.677","7.245","7.62","7.278","6.464","4.713","3.673","6.143","6.971","6.446","6.585","6.929","6.018","4.702","3.498","2.691","2.059","1.749","2.394","2.686","2.038","1.99",
"Alemania","DEU","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.411","7.742","8.761","7.925","8.768","9.888","9.95","8.645","7.889","8.042","8.664","10.02","11.148","11.172","9.963","8.349","7.192","7.641","7.019","5.984","5.215","5.148","4.664","4.231","3.656","3.301","2.856","2.705","3.2","3.097","2.704","2.571",
"Djibouti","DJI","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.474","","","","","","",
"Dominica","DMA","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.214","11.935","8.467","6.639","6.602","4.955","4.739","4.91","4.392","3.878","3.653","4.411","5.061","4.472","3.144","2.996","2.96","5.91","7.073","6.786","6.905","6.551","6.134","5.38","5.134","4.681","4.08","4.119","4.775","4.46","3.739","4.563",
"República Dominicana","DOM","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.15","10.222","9.653","10.45","9.637","10.169","8.619","7.532","8.559","8.582","7.431","8.978","9.825","11.305","10.089","11.513","10.206","8.128","9.621","9.785","9.02","10.623","7.754","7.326",
"Argelia","DZA","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.43","","","","","","","","","","","","","11.26","","","","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52938880341869","","","","","","","","","","","","","","","","","","","","","","","",
"inicial del dividendo demográfico","EAR","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3723905459458","","","","","9.75235318914245","","7.61376555382783","","","","","","12.7056059045748","12.0728308492621","12.848338604856","12.4412593567955","11.852735051338","11.4441684475892",
"Asia oriental y el Pacífico","EAS","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.32455265770151","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4674907771139","13.3347173142641","13.1639386946119","13.9113322205404","13.4949923787718","13.161991888665","13.8179036583786","11.5807798234825","13.1586427116005","12.2843246173147","11.8859917772197","","",
"Europa y Asia central","ECS","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8747158871556","","","","10.5046479287421","10.1189301615198","10.890855568965","10.782419012885","9.58001153661645","8.80395715588852","8.63495294101934","11.2491867153871","11.0767059796773","11.3094969589918","12.6869234883294","13.1483370954414","12.9078377172011","11.7846424490116","11.0084399060827","10.5096396969991","9.26852576288434","9.41344492718778","9.52810100580155","9.06527726396089","8.04519491260109","7.69390659742017",
"Ecuador","ECU","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.37","6.673","","10.813","9.5","6.975","8.319","5.509","7.122","7.358","6.901","6.219","5.68","5.466","5.992","5.867","7.301","5.965","5.653","6.231","","6.731","5.574","5.092",
"Egipto, República Árabe de","EGY","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.305","13.874","12.503","15.893","17.209","16.503","15.835","16.667","15.906","15.672","10.475","11.144","7.291","7.039","6.804","6.085",
"Zona del Euro","EMU","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4309471446693","14.9847136130842","13.9692154754089","13.5902527878884","13.6442671471829","12.5667041076766","11.5532473665198","10.4827409689281","9.29116131900351","9.48896882549136","9.66325080325724","9.77850116515725","9.307733645078","8.47264369766118","7.44389573839989","7.67749111291958","10.915334924494","11.9453120490654","13.1881658197351","15.695463631122","16.4729258989977","15.9436440804324","14.3257506966336","13.1265446263738","11.8399957019049","10.7317799788263","9.95006554518563","10.6546359934055","10.1244503742967","8.79385051395006","8.45964868017533",
"Eritrea","ERI","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.559","23.454","26.459","24.863","23.575","22.124","19.34","16.739","13.796","10.495","11.392","11.701","10.969","8.704","8.329","7.999","10.895","17.252","18.541","21.041","24.626","25.56","25.081","21.471","19.305","17.292","15.383","14.459","17.587","16.02","13.756","13.271",
"Estonia","EST","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94","","11.76","10.451","12.578","15.039","14.413","10.061","12.519","10.564","9.277","6.276","4.758","5.7","15.677","19.058","12.738","10.506","9.609","8.104","6.927","7.797","6.631","5.682","4.795","7.425","6.854","5.895","7.43",
"Etiopía","ETH","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9","","","","","","17.143","","","","","","","","7.939","","","","","","","","7.677","","",
"Unión Europea","EUU","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0511962217213","13.8336039518597","13.2143855069538","12.9732818792085","11.932448563314","11.3098585708591","11.1026079521714","11.3333082844497","11.7750387871687","11.5338038915227","11.2708504914154","10.610751080243","9.13900495324988","7.55667859518369","7.41326058148214","10.3497623731277","11.4186280140005","12.3890448119241","14.5465465487333","15.2675345924742","14.7029944749586","13.1414381612907","12.0317401794767","10.8531637420584","9.85666229087236","9.14113542670357","9.78426067505531","9.34545280825343","8.12895300384091","7.82427398018291",
"Frágiles y situaciones de conflicto afectados","FCS","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finlandia","FIN","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.72","15.629","15.125","14.268","11.993","11.084","10.58","10.388","10.859","10.093","9.469","8.831","7.263","6.481","9.289","9.13","8.236","8.014","8.714","9.337","10.156","9.564","9.522","7.86","7.26","8.396","8.384","7.494","7.639",
"Fiji","FJI","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.453","","","","","","5.375","","","8.56","","5.545","","","","","","","",
"Francia","FRA","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.41","11.757","10.85","11.592","11.656","11.126","10.952","9.098","7.591","7.731","7.614","8.151","8.029","8.083","7.149","6.911","8.797","8.741","8.9","9.842","10.116","10.624","10.799","10.663","10.071","9.654","9.145","8.854","8.48","8.17","8.074",
"Islas Feroe","FRO","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.239","","","","","","","","","",
"Gabón","GAB","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Reino Unido","GBR","Personas desempleadas con educación intermedia (% del desempleo total)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.325","9.945","9.028","8.418","7.583","6.794","5.63","5.322","4.976","4.047","4.248","4.289","4.23","4.04","4.641","4.486","4.823","7.25","7.48","7.897","8.196","7.728","6.482","5.709","5.082","4.529","4.176","3.704","4.607","5.015","4.48","4.836",
