"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Dinamarca","DNK","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.654","5.47","4.828","5.101","3.936","3.406","3.353","3.03","2.592","3.421","3.625","4.751","4.006","3.675","3.263","3.063","2.28","3.763","4.75","5.121","4.982","4.744","4.778","4.617","4.648","4.58","4.172","4.096","4.682","3.995","3.551","3.855",
"República Dominicana","DOM","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.344","5.739","5.746","5.867","5.02","4.877","4.41","3.437","3.165","3.333","4.304","5","4.133","3.715","5.699","6.12","4.617","5.136","3.745","5.449","5.555","8.054","5.18","5.673",
"Argelia","DZA","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.83","","","","","","","","","","","","","17.75","","","","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20094344663209","","","","","","","","","","","","","","","","","","","","","","","",
"inicial del dividendo demográfico","EAR","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.05626147896062","","","","","8.46114423300786","","8.76589742216706","","","","","","13.9926431502714","13.2310261150607","14.7686637147012","13.6166587742182","12.3898255665034","11.5912541049654",
"Asia oriental y el Pacífico","EAS","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.11871619057117","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1422291563508","11.1845256511413","11.288620514903","11.9402696820294","11.8983514582505","11.2912822888989","10.8719444859037","10.6487069912602","11.1164203234804","9.89936910218722","10.5711597948724","","",
"Europa y Asia central","ECS","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81513021640488","","","","6.98897277169746","6.95312919287334","6.05461134909519","6.23932191542759","5.32895408479651","5.13425216292046","5.22334383752311","6.53653576088515","7.2851377913122","7.72875311916288","8.43794748703617","8.96342368978682","8.6485959402429","8.24022447572418","7.73581802039727","7.2528852810167","6.80111070076651","6.88555535228394","6.81489746188566","6.61148577215919","5.43748783788196","4.99009911546228",
"Ecuador","ECU","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.601","3.985","7.52","5.555","4.8","4.483","3.949","4.345","4.502","6.486","5.143","4.282","4.32","4.023","4.086","4.806","6.038","5.814","5.276","5.321","","6.299","5.175","5.501",
"Egipto, República Árabe de","EGY","Personas desempleadas con educación avanzada (% del desempleo total)","SL.UEM.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.978","17.878","18.504","19.907","21.209","21.969","19.936","21.639","20.73","20.814","22.253","","16.052","15.277","15.183","14.175",
