"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Aruba","ABW","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"","AFE","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5630976783279","2.56858624838868","2.58101315956322","2.5978438694893","2.61187562994368","2.63849421585865","2.66299091957496","2.68229927988835","2.70061937093469","2.68204241189986","2.67872232369317","2.65478148324053","2.63427764523865","2.61408476318912","2.58097100795781","2.60032527914199","2.50510733532235","2.48721658010328","2.44579674114955","2.44219556691854","2.49821039339394","2.48363286426276","2.51151573444508","2.53195474669765","2.50730933810468","2.52396199355463","2.5237472706083","2.55605088386169","2.63508071998544","2.70012318241293","2.82892586748227","2.83509499039669","2.68680472368022",
"Afganistán","AFG","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27785359541686","0.288449518660311","0.285284962842864","0.282191151409949","0.296728451824657","0.294675144644167","0.292134547124466","0.288798029819841","0.284380429417716","0.278533966352429","0.278051872219019","0.328781208914697","0.349362209649934","0.365393213375953","0.37831151763071","0.401299596121405","0.434064410120771","0.488447115724021","0.589344559195673","0.71460427300848","0.822065920904198","0.976372738181209","1.48645983094469","2.23069626817655","2.44356995394714","2.4849601701917","2.62567224694597","2.27635179617964","1.9009848903797","1.6432602739863","1.52556085558896","1.45463589117742","1.4232002677188",
"","AFW","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9398824879263","8.99391087657148","9.06759782525646","9.15042279806175","9.2302844018674","9.30410224999599","9.3483541159927","9.40881627013898","9.44460447619397","9.45562450203334","9.45969044651631","9.55175076765364","9.61976020183797","9.67583046404742","9.72096314698977","9.78905246221781","9.86332928323082","9.96618706147436","10.0424835095215","10.1790459598812","10.2833260904545","10.3689741259632","10.4147850732326","10.4358739868888","10.4426045330386","10.4184896201071","10.4620487417485","10.5910611587977","10.7951237316331","10.7563748350412","10.7503072915797","10.756809061518","10.8459230631557",
"Angola","AGO","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.50798160749717","1.51870679989197","1.53019049049096","1.54247650547614","1.55560220421193","1.56963405492583","1.58466146547581","1.60085044064292","1.61841492011244","1.63781769412259","1.65982027302457","1.68326703502034","1.70992433921174","1.74292505040919","1.7847974112419","1.84637360216516","1.94873537280935","2.10473885862507","2.26399151769749","3.09008406819568","4.18480320819081","4.40617901056503","4.61197284256953","4.78902289868288","4.87111342125008","4.93115621849018","4.9670935132906","4.99092433493153","4.99325639860604","4.97123979073925","4.96228323065098","4.94304471673558","4.92263530007002",
"Albania","ALB","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4573017180605","3.48908609991842","3.52590252775137","3.56690170682865","3.61184869834171","3.61542046740795","3.65984633127557","3.7038111469703","3.75551454351899","3.80453819392866","3.84027186205681","3.85116383921957","3.8400500844447","3.78470017547937","3.58445180794759","3.30348968484433","3.21485294399051","1.74712999110974","1.45975549852868","1.56855101192687","1.88527370726661","1.52536304653458","1.73861552492946","1.94985610296177","2.36194567904896","2.70196759562928","2.99005196283462","3.29442005273795","3.06900990591316","3.42733795331043","3.96200968907758","3.98113730143492","4.06058841123915",
"Andorra","AND","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El mundo árabe","ARB","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.55404243015474","7.59357542696754","7.48081610661449","7.74097649344455","7.72984358287868","7.49149648397524","7.23117946806119","7.54183626970683","7.64357672374298","7.8731562489619","7.97614940478537","7.71909317066309","7.79830720817036","7.6737601849057","7.05098566690639","6.7559547709797","6.95395742377094","7.08146913176254","6.91725067260751","6.86421539406972","6.97747782809838","6.91767141174548","6.10351977214869","6.49007825638591","6.02177089816295","5.61429650200183","5.57275812644838","6.02949216022262","5.46756312112929","5.427648782523","4.35064314652879","4.20805110217154","3.89917558428689",
"Emiratos Árabes Unidos","ARE","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64559396655055","2.64550878637106","2.650876160449","2.65136696842587","2.64744585342709","2.64276557912583","2.63822455936623","2.65557730169678","2.67137332595498","2.66911369758153","2.69952679321374","2.7522414799425","2.80302891519627","2.84415775904824","2.86156260979152","3.11776946180989","3.45469412162783","3.85230042222295","3.77963094538631","3.67693861028652","3.52485973299949","3.37557702558153","3.18067571414552","2.55386931767193","2.55228464674257","2.6061848656466","2.75873293352286","3.02084807367413","3.53708195724744","3.43261641845895","3.30826537836279","3.72965748316989","3.74709883787533",
"Argentina","ARG","Empleadores, total (% del empleo total)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44151944732752","5.36418212932085","5.32708811241881","5.30181400358679","5.21781598031493","4.67687667517853","4.61148656550253","4.57262248170777","4.49473118253767","4.791272164613","4.42031213825393","3.77541933487856","3.77359735836027","4.01407112108137","3.97158841544441","4.09499303214072","4.46498032629879","4.58114627497739","4.45278625900156","4.50820980219685","4.47857276543836","3.96519993023065","3.86164814187228","3.47549903745134","3.59402545394418","3.69769111012869","3.83405505181926","3.91126879320381","3.7921740189121","2.93303138044637","3.56995301635816","3.43055589207951","3.31014563835596",
