"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bahrein","BHR","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2146","","","","","","","","","",
"Bahamas","BHS","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia y Herzegovina","BIH","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.08538","52.35463","52.6299","65.04022","71.73355","","","","","39.66744","40.76095","52.12364","66.07645","63.72801","66.9546","50.93376","","","","","",
"Belarús","BLR","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belice","BLZ","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermudas","BMU","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.10447","25.62549","","","","","","","","","","","","","",
"Brasil","BRA","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","335.9403","324.4342","313.34843","371.29267","450.26914","497.05356","526.26259","566.52684","606.16456","681.02727","754.57696","809.69231","863.93363","917.32864","969.90222","","","","","","","","","",
"Barbados","BRB","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhután","BTN","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.56481","125.088","","","","","","","","","","",
"República Centroafricana","CAF","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canadá","CAN","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1127.03531","1107.84671","1104.6539","1118.78502","1240.66709","1312.82073","1367.61949","1463.09482","1621.85129","1642.34836","1761.07271","1982.64275","1960.24685","1789.24417","1520.7527","1555.04655","1369.90891","1378.32254","1352.97622","1455.58808","1247.83745","1268.37307","","","","","","",
"Europa Central y del Báltico","CEB","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.472825605382","542.938521549583","517.488814497094","482.689820451328","442.505273845316","427.243722221557","422.686157133652","404.137838370974","409.384289650409","439.855143122603","465.964909519298","461.939186458459","455.357179845671","462.804699088899","494.422068899859","559.531833365996","619.857581859052","623.418259458271","639.571215110021","653.956884044507","625.658428292542","656.723232265228","","","","","","",
"Suiza","CHE","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2761.42496","","","","2320.90631","","","","2338.96985","","","","2854.92025","","","","2682.81316","","","2935.19578","","2619.74154","","","","","","",
"Islas del Canal","CHI","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.94853","294.72043","213.66577","229.09842","268.65115","308.30247","272.4879","313.67807","284.7413","296.68053","303.46696","","","","","","",
"China","CHN","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Côte d'Ivoire","CIV","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Camerún","CMR","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, República Democrática del","COD","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.66802","","","","","","","","",
"Congo, República del","COG","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.79337","41.50275","40.06238","37.60162","35.49262","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Comoras","COM","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.13154","33.86379","","","","","","","","","8.01833","","","40.51934","","","","","","","","","",
"Costa Rica","CRI","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estados pequeos del Caribe","CSS","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Caimán","CYM","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","246.02335","285.30175","279.55025","265.04559","288.62859","330.61601","331.48403","366.92907","356.24001","342.63647","292.37198","280.78228","257.2191","256.37724","236.75391","236.59674","264.46031","256.9788","271.40788","325.14267","","","","","","",
"República Checa","CZE","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","678.82031","705.91611","679.53426","718.29078","711.31642","789.50382","789.09423","879.07808","922.46694","1342.60439","1538.09037","1489.78097","1451.56853","1525.98946","1515.74334","1619.13561","1739.6253","1788.35536","1873.81717","1825.24397","1828.94553","1957.18198","2186.3591","","","","","",
"Alemania","DEU","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1354.51349","1372.85047","1364.39009","","","","","1102.20772","1076.26203","1159.00519","1214.18065","1318.31768","1354.20763","1380.22509","1400.66219","1725.48048","1733.25114","1709.52961","1883.19568","1909.85383","1945.70514","2006.65327","","","","","","",
"Djibouti","DJI","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1988.58108","2000.97184","2107.29003","","2236.5603","2260.51353","2123.59784","","","","","","","","","","","","",
"República Dominicana","DOM","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Argelia","DZA","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.20843","","","","","","","","","","","","41.86166","","","","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"inicial del dividendo demográfico","EAR","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7149199701137","","","","","","","","","","110.98944855957","","","","","","","","",
"Asia oriental y el Pacífico","EAS","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Técnicos de investigación y desarrollo (por cada millón de personas)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.014993667765","161.478439099458","152.014108124027","158.204849478155","163.371820806219","165.560545814748","168.715671051964","175.426533619273","176.667257997817","180.847915417348","218.074434583735","223.487643871529","","","","","","",
