"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1176470588235","29.2352941176471","29.3529411764706","27.2941176470588","27.4705882352941","27.4705882352941","27.5294117647059","29.1111111111111","29","29.05","28.55","26.25","24.95","24.7","24.05","","","","",
"inicial del dividendo demográfico","EAR","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2830188679245","34.4150943396226","33.6111111111111","32.2037037037037","31.9444444444444","31.6296296296296","30.7407407407407","30.7678571428571","31.0837704918033","30.0509836065574","29.7395081967213","29.3132786885246","26.9334426229508","27.0645901639344","26.5236065573771","","","","",
"Asia oriental y el Pacífico","EAS","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7916666666667","23.52","23.6","22.2","22.08","22.08","22.52","23.6153846153846","23.7241379310345","23.7586206896552","23.1379310344828","21.3793103448276","20.448275862069","19.9310344827586","19.4827586206897","","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","61.1875","60","58.3125","56.2941176470588","51.5882352941176","44.2352941176471","35.0588235294118","34.2941176470588","27.2941176470588","24.4705882352941","19.7647058823529","16.5882352941176","16.7647058823529","14.6470588235294","","","","",
"Europa y Asia central","ECS","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9302325581395","34.4222222222222","33.5111111111111","32.2608695652174","31.8297872340426","29.9148936170213","27.1489361702128","21.4583333333333","20.3877551020408","17.4081632653061","15.9387755102041","14.2448979591837","13.1632653061224","13.6","12.68","","","","",
"Ecuador","ECU","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","8","8","8","8","8","8","8","8","8","10","8","8","","","","",
"Egipto, República Árabe de","EGY","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","41","36","29","29","29","29","29","29","29","29","29","29","29","27","","","","",
"Zona del Euro","EMU","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2941176470588","16.3888888888889","15.8888888888889","14.9473684210526","14.3157894736842","14.3684210526316","14.05","12.9","11.8","11.75","11.15","11.05","11.1","10.95","10.4","","","","",
"Eritrea","ERI","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","","","","",
"España","ESP","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","9","9","9","9","9","9","9","9","9","8","9","9","9","","","","",
"Estonia","EST","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","7","8","9","8","8","8","8","8","8","8","","","","",
"Etiopía","ETH","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","29","29","29","29","29","29","29","29","29","29","29","29","29","29","","","","",
"Unión Europea","EUU","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","20.56","19.68","19.0384615384615","18.5769230769231","18.1923076923077","17.6296296296296","13.6296296296296","12.7407407407407","11.7407407407407","10.8518518518519","10.7777777777778","10.8148148148148","10.7037037037037","10.2962962962963","","","","",
"Frágiles y situaciones de conflicto afectados","FCS","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.28125","40","40.125","40.09375","39.6363636363636","39.3030303030303","39.0606060606061","35.1388888888889","35.2702702702703","34.6216216216216","34.4594594594595","33.8918918918919","33.9189189189189","34.0810810810811","35","","","","",
"Finlandia","FIN","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","8","8","8","8","8","8","8","8","8","8","8","","","","",
"Fiji","FJI","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","33","33","33","33","33","33","34","38","39","39","38","38","38","38","","","","",
"Francia","FRA","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","21","21","9","9","9","9","9","9","9","9","9","9","9","9","","","","",
"Islas Feroe","FRO","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","21","21","21","21","21","21","21","21","21","21","21","21","21","21","","","","",
"Gabón","GAB","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","26","26","26","26","26","26","26","26","26","26","26","26","50","50","","","","",
"Reino Unido","GBR","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","8","8","8","8","8","8","8","8","8","8","8","9","","","","",
"Georgia","GEO","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","33","30","30","30","30","5","5","5","5","5","5","5","5","5","","","","",
"Ghana","GHA","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","37","33","33","33","33","33","32","32","32","32","32","31","31","36","","","","",
"Gibraltar","GIB","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","57","57","57","57","57","57","57","57","33","33","33","33","","","","",
"Gambia","GMB","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","48","48","48","48","48","48","49","49","49","49","49","49","","","","",
"Guinea-Bissau","GNB","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","46","46","46","46","46","46","46","46","46","46","46","46","","","","",
"Guinea Ecuatorial","GNQ","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","46","46","46","46","46","46","46","46","46","46","46","46","","","","",
"Grecia","GRC","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","19","19","8","8","8","8","8","8","8","8","8","8","8","8","","","","",
"Granada","GRD","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42","42","42","42","42","42","42","42","42","42","42","42","42","42","42","","","","",
"Groenlandia","GRL","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","38","38","38","24","24","21","21","7","8","8","8","8","8","8","","","","",
"Guam","GUM","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","35","35","35","35","35","35","35","35","35","35","35","35","35","35","","","","",
"Ingreso alto","HIC","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.52","20.3653846153846","19.6545454545455","19.5714285714286","19.2678571428571","18.8392857142857","18.9655172413793","16.5932203389831","15.8322580645161","15.3645161290323","14.8645161290323","14.7677419354839","14.8","14.4857142857143","13.8190476190476","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","3","3","3","3","3","3","3","3","3","3","","","","",
"Honduras","HND","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","58","58","58","58","58","58","58","59","59","59","59","59","59","59","","","","",
"Países pobres muy endeudados (PPME)","HPC","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0810810810811","42.5263157894737","42.5","42.4210526315789","42.3684210526316","42.4210526315789","41.4473684210526","41.2894736842105","41.0526315789474","41.6315789473684","41.5","40.9736842105263","39.8947368421053","39.8684210526316","38.8421052631579","","","","",
"Croacia","HRV","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","40","33","33","34","34","34","12","12","12","13","13","12","12","","","","",
"Haití","HTI","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","47","47","47","47","47","47","47","47","47","47","47","47","47","47","","","","",
"Hungría","HUN","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","14","14","14","14","13","12","12","11","11","11","11","11","11","","","","",
"Sólo BIRF","IBD","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4912280701754","41.1034482758621","40.3620689655172","37.5344827586207","37.1724137931034","35.7931034482759","32.7118644067797","27.4","25.3290909090909","23.7230303030303","22.6321212121212","20.6321212121212","19.5083333333333","19.3416666666667","19.2204545454545","","","","",
"BIRF y la AIF","IBT","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.296","40.0708661417323","39.6377952755905","38.3070866141732","38.015625","37.265625","35.5968992248062","33.2954545454545","32.5015602836879","31.4306382978723","30.7497872340426","29.4093617021277","28.081914893617","27.9968085106383","27.3159574468085","","","","",
"total de la AIF","IDA","Pago de impuestos (número)","IC.TAX.PAYM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2941176470588","39.2028985507246","39.0289855072464","38.9565217391304","38.7142857142857","38.4857142857143","38.0285714285714","38.2083333333333","38.8133333333333","38.2133333333333","37.8933333333333","37.1333333333333","35.6266666666667","35.6133333333333","34.44","","","","",
